      19.952        1.588    0.0000111
      19.952        1.639    0.0000077
      19.952        1.689    0.0000056
      19.952        1.740    0.0000039
      19.952        1.790    0.0000023
      19.952        1.840    0.0000014
      19.952        1.891    0.0000006
      19.952        1.941    0.0000003
      19.952        1.992    0.0000001
      19.952        2.042    0.0000000
      19.952        2.092    0.0000001
      19.952        2.143    0.0000002
      19.952        2.193    0.0000003
      19.952        2.244    0.0000005
      19.952        2.294    0.0000008
      19.952        2.345    0.0000010
      19.952        2.395    0.0000012
      19.952        2.445    0.0000014
      19.952        2.496    0.0000015
      19.952        2.546    0.0000016
      19.952        2.597    0.0000016
      19.952        2.647    0.0000016
      19.952        2.697    0.0000015
      19.952        2.748    0.0000014
      19.952        2.798    0.0000013
      19.952        2.849    0.0000012
      19.952        2.899    0.0000010
      19.952        2.950    0.0000009
      19.952        3.000    0.0000007
      19.905       -3.000    0.0000000
      19.905       -2.950    0.0000000
      19.905       -2.899    0.0000000
      19.905       -2.849    0.0000000
      19.905       -2.798    0.0000000
      19.905       -2.748    0.0000000
      19.905       -2.697    0.0000000
      19.905       -2.647    0.0000000
      19.905       -2.597    0.0000000
      19.905       -2.546    0.0000000
      19.905       -2.496    0.0000000
      19.905       -2.445    0.0000000
      19.905       -2.395    0.0000000
      19.905       -2.345    0.0000000
      19.905       -2.294    0.0000000
      19.905       -2.244    0.0000000
      19.905       -2.193    0.0000000
      19.905       -2.143    0.0000000
      19.905       -2.092    0.0000000
      19.905       -2.042    0.0000000
      19.905       -1.992    0.0000001
      19.905       -1.941    0.0000003
      19.905       -1.891    0.0000008
      19.905       -1.840    0.0000017
      19.905       -1.790    0.0000029
      19.905       -1.740    0.0000045
      19.905       -1.689    0.0000066
      19.905       -1.639    0.0000092
      19.905       -1.588    0.0000126
      19.905       -1.538    0.0000166
      19.905       -1.487    0.0000213
      19.905       -1.437    0.0000269
      19.905       -1.387    0.0000333
      19.905       -1.336    0.0000404
      19.905       -1.286    0.0000487
